Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Price,
4.821669962,6.003521846,2.13,1753427.937,
6.484729861,7.253349093,4.46,1387701.111,
6.336434462,7.094253422,5.14,1801916.346,
7.2105722,7.401434533,4.25,1237115.741,
5.476415899,8.060545196,3.12,1009606.284,
5.656113961,9.40164523,4.21,1601678.263,
4.406831198,7.95998257,6.33,483458.5483,
3.979703619,8.483791649,4.3,925394.135,
4.762273143,7.083527016,6.23,1143377.602,
4.599014308,6.404430465,3.25,1283401.789,
5.162645346,7.462080083,6.06,1031367.589,
4.937298476,6.503605809,3.45,1153605.031,
6.058146032,5.664155885,3,995137.2024,
6.081828535,8.572006643,6.41,1006580.48,
6.932926063,5.953346666,4.37,987434.7498,
5.037051828,8.249580316,4.04,897013.181,
5.416746592,6.425835416,3.04,1560838.45,
7.700859388,6.466910235,3.5,1349818.25,
4.935155354,7.632398394,5.04,883147.471,
4.894642053,6.320035897,3.28,926482.4677,
6.455804507,6.238272814,2.28,1100152.088,
6.04484346,6.638223174,2.25,674197.852,
8.105157807,7.265063058,4.11,1587350.294,
4.473606695,5.924214538,4.35,1276987.492,
5.827764498,6.752228928,2.5,982344.8121,
6.598323295,7.969451831,6.45,1153433.081,
5.346338425,6.696267302,2.41,799124.8492,
6.778777872,6.135948234,2.39,1169640.324,
7.505427762,6.420641902,4,1591203.49,
8.156846515,5.864071286,3.19,1450769.841,
5.519534662,7.430563415,5.03,1381442.758,
7.964115419,7.523354623,5.22,1930805.947,
5.850681911,5.501980069,4.16,1280548.089,
4.905564113,6.905502817,2.28,916344.2938,
6.498700717,7.706538613,3.43,1170892.98,
6.546235494,8.647990923,5.02,1616382.932,
6.782556861,7.825850044,4.13,1056518.913,
7.030760574,6.974087971,4.09,1583897.538,
5.051254333,4.765903084,4.34,619407.4863,
5.67487134,7.249613741,6.07,1043415.992,
5.81928426,7.00232662,6.15,1222344.208,
5.006414712,8.215412526,3.3,1433538.321,
6.375076429,7.750643485,5.37,1474417.272,
6.357274544,9.379949193,6.37,1827899.186,
4.447461899,7.576879559,5.09,1130537.993,
4.676550551,5.348048645,3.36,758886.6888,
6.336228681,7.462577459,5.4,1210400.127,
5.146227225,6.722626328,3.1,674817.5428,
6.186291072,6.181705423,3.26,1232209.476,
5.16664844,8.31760044,5.15,2105205.856,
6.856726326,9.300622599,5.27,1662585.938,
5.472493192,6.395768938,4.21,1443907.747,
5.408101904,7.143542253,6.13,781482.5832,
6.413690325,7.900517933,4.17,1557794.021,
6.784282448,6.738385233,2.33,1476277.527,
5.185297664,6.310754589,2.28,1412449.479,
7.534723194,7.301820955,3.02,1438290.851,
7.722145949,5.791957574,4.33,1667560.879,
4.132176739,8.807527232,6.26,1131532.919,
6.345546843,7.890650429,6.34,1154270.485,
6.447184831,9.228808643,6.4,1650770.93,
5.087438797,6.840219074,2.44,1387987.803,
7.580729704,7.677480336,6.4,1325294.121,
5.939007321,4.474535672,2.31,825095.1086,
3.70833623,7.976279018,3.48,944186.1591,
7.230201662,7.626444055,6.17,1608726.681,
5.1179932,6.905514143,4.5,1050223.668,
7.087086717,8.019536429,5.4,1417691.113,
5.347823184,6.090956383,2.24,1386351.145,
6.235983679,8.094418215,4.35,1015546.309,
5.418324641,7.334991821,3.48,991934.0654,
4.695041507,6.06120811,3.33,1267433.909,
5.288196337,7.039477183,3.32,1491811.661,
6.897184737,5.677937886,4.3,1222887.121,
4.266359654,7.866833678,4.01,1114901.973,
5.489699257,6.406176135,4.09,1024787.942,
5.805462291,5.340590655,2.14,675489.7527,
7.143144087,7.748337749,4.17,1515157.081,
4.69282127,7.373720468,4.14,491085.826,
5.132972758,7.600035411,3.15,737147.0943,
4.760833718,7.022529075,4.27,1208875.084,
7.028231823,7.906134096,3.16,1073355.784,
6.369107047,4.393191978,3.4,554702.6802,
6.208898547,6.441304335,4.39,1225796.414,
5.03948742,6.114323195,2.5,1282339.35,
5.526226444,7.542909952,6.34,1409824.638,
5.093114005,8.241880137,6.24,1448668.424,
6.746738869,7.315886025,6.5,728402.0001,
7.065143944,4.583646388,2.35,1381482.685,
4.887027334,7.345656591,4.1,1424994.375,
6.505108814,7.554076285,4.1,1741105.641,
6.614955944,6.259546627,2.29,1361230.121,
8.318991991,7.726406758,6.04,1164497.019,
5.329159284,7.093561645,6.23,1375736.957,
4.791109049,5.712521056,3.43,636506.0006,
6.474246,6.58902797,3.32,775957.6721,
4.775051388,7.310313039,4.22,976540.0985,
6.058062233,7.528962417,3.44,1048302.409,
4.081277465,5.802756598,4.49,575694.1732,
5.826192901,6.495379953,4.05,1365437.489,
6.081355533,7.955950422,4.33,1403219.371,
6.826790751,6.680177582,4.04,1723424.672,
6.716375584,8.072685987,6.08,1987332.217,
7.101769921,7.227600021,5.45,1285202.337,
5.989045632,6.302285243,3.37,1306056.565,
6.106186378,6.126718904,2.45,778546.1621,
5.356907402,5.906375023,4.42,1155681.867,
5.893964625,8.336208726,6.15,1540737.193,
4.541851437,7.004693668,4.11,934408.7143,
4.931710652,5.965330546,3.23,294170.7464,
6.239277203,6.663189148,3.05,1423025.101,
6.257201542,6.053602093,2.36,876763.5841,
4.143350468,7.129235297,3.25,1416408.25,
5.246625672,6.055720745,4.47,972536.6628,
7.500352433,5.157097218,4.19,1729061.656,
5.275382498,5.707288324,2.27,981259.5641,
6.7652216,4.968281481,4.34,1125230.45,
5.577267494,6.3480677,2.13,723750.0653,
5.745518039,7.735040644,5.29,1556552.474,
5.232929428,7.237042813,4.2,1391303.787,
5.341157553,7.686869052,5.39,1103648.288,
7.700172407,8.952861405,5.44,2005037.307,
5.426837103,5.645458792,2.26,1055153.32,
6.157447528,6.683788416,4.11,1389366.718,
6.060625718,7.540403854,3.14,1249461.562,
5.464991823,7.416854031,5.37,1501482.22,
5.923312449,6.761698048,4.12,1296134.395,
7.204247861,6.285785525,4.42,992773.7916,
6.134211464,7.655160572,6.28,1085101.324,
4.802783203,6.863115134,2.21,734562.1045,
6.59976394,7.910268871,3.04,1221827.822,
7.1248453,6.685256706,4.38,1489970.147,
7.827258508,6.493899315,3.37,1696086.168,
5.133480582,6.076763139,4.21,891259.3384,
6.918945345,6.245655683,2.42,1347083.07,
6.249999521,8.936689036,6.21,1428797.372,
6.037268901,8.860937236,4.49,1198678.984,
6.839891176,7.176917279,6.18,1194083.247,
5.030503878,7.445576793,3.08,1233126.836,
7.437555945,7.595263925,4.21,1587585.485,
5.205952386,5.216166889,4.14,1025439.434,
5.030342162,6.724091038,4.01,700903.5639,
7.578770294,6.742738157,2.4,1180903.434,
5.706416976,6.129404565,2.09,914136.5198,
7.328456527,6.280863821,4.32,1178600.648,
6.690621627,6.372552343,3.16,1328572.191,
4.345238236,6.687532107,4.39,742449.3106,
6.494455422,6.965111002,3.34,964596.7498,
6.55702901,9.512477059,3.19,1613037.509,
5.90534797,6.691996476,4.05,816772.3751,
5.503080033,6.469594269,3.3,1283208.829,
5.358809414,7.397488132,3.23,975385.5554,
4.81760056,6.240029079,4.38,889845.6012,
5.916199392,8.092067883,3.14,979282.7631,
4.832217969,6.007381661,2.15,896937.6578,
6.694530358,5.789188149,2.28,1712388.873,
6.034410757,6.718960081,4.46,1367292.96,
6.17004566,5.90871987,3.18,949879.9339,
7.634775717,10.21990198,3.43,2050594.046,
5.649911054,5.058460706,4.24,1616631.334,
8.366244568,6.724711557,3.15,1358350.398,
6.971445068,8.203236573,5.4,1708127.578,
7.79200171,7.42841713,4.18,1970419.054,
5.831731673,7.170376066,6.1,1636080.39,
6.035992575,9.32025543,6.24,1591269.993,
8.09244018,5.717740091,2.26,1806231.452,
5.706568379,4.878874287,2.25,1138748.964,
5.704488367,6.019277067,2.24,1246440.856,
7.012515946,5.550745868,3.41,1407123.8,
6.301155926,7.025305038,3.49,1370830.389,
4.752609372,6.587975858,4.21,1492521.867,
4.316606421,6.069095962,2.17,762391.7761,
5.625055396,7.343475871,5.45,1668448.098,
5.348729243,7.280258783,6.18,945057.3184,
5.926383868,5.626159182,4.19,874497.2655,
5.386918411,6.330174374,4.24,1080170.907,
3.647654634,5.692281119,2.2,1049007.017,
5.99290704,6.087748127,2.37,826587.3919,
5.278236842,7.42863471,3.07,1384328.122,
6.569959581,6.740482426,4.42,1027311.508,
7.17273506,6.882272764,2.04,1938713.985,
4.079782222,8.44100893,6.26,1025417.888,
4.516853632,7.778314002,3.46,594816.9325,
5.316288784,6.385907942,4.41,1369970.613,
6.935838866,7.827588622,6.35,449331.5835,
7.268346429,7.557128955,3.14,1253359.954,
6.264689378,8.070274676,6.44,1347234.093,
5.157715794,6.592765037,4.08,1257780.067,
5.06030279,8.39274175,3.22,1474296.416,
6.552490761,6.643998357,2.1,1513273.017,
4.028327591,8.035729756,6.2,1042243.731,
5.593939986,6.474991494,4.36,1288069.226,
5.724372816,8.885629339,6.1,1988563.993,
4.43905373,6.689730324,4,799842.3758,
6.850884751,6.780898891,3.13,1813555.33,
5.639293226,4.632910723,2.39,492984.5947,
5.400627906,6.979307783,2.38,1325531.155,
7.697110375,6.714658826,2.26,1315138.251,
4.914396085,5.91711269,4.35,729990.0244,
6.118452016,8.539962168,4.04,1328658.911,
6.492408962,8.78453631,6.32,1599416.014,
5.745688142,6.786491062,2.13,1348251.597,
4.255008575,6.528579813,2.39,1018457.987,
5.904630857,6.398407812,2.48,1517597.527,
7.158516797,5.867638545,2.25,1247289.49,
7.352679089,6.535796373,3.41,906034.6514,
6.829170797,6.459429146,2.38,1203089.989,
6.490769332,7.647362307,3.19,1375771.129,
5.073320657,6.015495165,2.35,459446.4193,
4.897454983,9.027656435,5.2,1238486.17,
5.881587711,6.843990748,4.32,1309768.196,
6.004892786,6.802612412,2.5,1111580.1,
5.771015012,4.290699174,4.12,1099788.698,
6.270914492,7.370286264,4.03,1247384.085,
5.0333365,7.398003429,6.42,1546469.783,
5.456277934,6.6242746,3.06,729315.3749,
7.974704488,6.86014805,2.21,1614667.528,
6.141594285,8.254735236,4.04,1613325.655,
4.447902232,5.507529287,2.33,765505.3475,
6.848072424,7.145822676,3.23,1696785.902,
6.25995655,6.750151472,3.12,980161.6274,
5.515535533,6.335692664,4.21,1167621.046,
6.290071214,8.126888593,4.22,995849.7751,
5.826323984,6.495198995,2.14,1276494.765,
5.688956505,7.288819156,5.29,1649156.608,
4.873193088,8.454191671,3.27,1603268.211,
5.34585939,7.516683145,3.22,1314387.407,
6.485150517,6.995179318,3.33,1357366.528,
4.678508847,6.120781745,4.26,1308017.314,
5.565689964,6.197942059,4.44,1246015.297,
6.802133796,7.073592888,6.2,1467959.529,
5.733518858,7.883280646,5.17,1239309.915,
6.550911359,7.392177281,4.31,1457022.63,
5.235428788,6.376401251,4.04,1315666.874,
5.870557966,5.728607328,2.45,885709.7643,
5.176103252,6.188016884,3.2,566645.8578,
6.478004245,6.389380954,2.1,1088176.201,
5.789744065,6.184767913,3.11,1105737.462,
7.370165244,7.830472122,4.3,1571664.903,
4.737569088,6.837051133,4.32,1412144.508,
5.712998824,6.673142463,4.3,1220724.177,
5.877790573,6.974424476,4.49,1011909.694,
5.206138943,7.701775148,5.41,685922.3852,
6.42330404,6.068082981,4.26,1175190.673,
5.588486714,8.114656742,5.28,1053891.645,
4.236880738,7.465136433,5.29,1360502.249,
7.005533539,6.599607811,4.03,1409038.987,
5.529295392,6.596973061,2.48,547794.5712,
4.5520597,6.492893172,4.38,1211442.941,
5.332689067,5.698082518,2.36,1403296.258,
5.903673819,5.33055714,4.07,1125696.862,
6.242850811,4.887183995,2.09,1067191.98,
4.213793597,6.826493608,3.03,786257.7826,
6.175769773,6.826686285,3.19,1341069.16,
4.649203487,7.4843437,3.44,777718.8986,
6.873592404,7.157963578,5.05,1539465.42,
5.08647949,5.293383165,4.03,738760.7474,
5.389285536,5.725160308,4.16,777144.2542,
7.321305027,7.591328052,3.13,1131040.702,
6.215488288,6.519249287,2.45,892718.091,
6.205941992,8.312282105,3.06,1344406.93,
6.701008533,8.859650987,3.21,1174949.861,
5.450221458,7.631447396,6.3,948054.0087,
5.760579986,8.194381042,3.4,1432902.753,
6.327696005,6.86173918,3.49,1649947.16,
4.230051414,7.979249997,4.04,1168588.031,
6.295120484,6.308114238,3.44,1172514.722,
4.213322953,8.908380542,4.17,1051173.465,
7.515130583,6.434935666,3.29,1235747.512,
5.785465918,6.557256315,2.13,984010.7053,
8.27414749,5.530624744,3.47,1210610.163,
4.611183867,5.347027061,2.22,766078.3708,
5.915183934,5.892268713,3.09,1234636.452,
6.812452068,7.647438609,6.45,1364306.769,
6.359015225,6.206156512,2.48,1429383.352,
6.354988921,9.066515985,5.28,1680788.287,
5.789113537,5.935699281,3.12,884891.4955,
6.001140259,6.166459077,2.44,1198572.866,
5.689943504,5.761823456,2.37,996924.6914,
6.812010802,6.98249761,4.43,1417403.312,
4.431744948,6.992438008,4.33,549947.2482,
5.225487928,8.692817878,4.24,1241699.117,
4.662569144,7.083002537,3.41,1258686.286,
7.690493451,5.828975487,4.28,1144177.776,
6.091147527,8.845689956,6.08,1518387.142,
5.412044153,6.694668419,4.04,592512.4283,
6.90353685,5.98071552,3.14,1283590.459,
6.254002237,6.437478448,3.16,1014093.31,
6.547893325,8.027765078,3.31,1535152.074,
6.748409478,7.883018684,6.2,1754576.146,
5.515547729,8.061237874,3.5,1384965.654,
4.267647438,6.122157594,4.08,554253.054,
6.646066918,8.348953133,6.29,1502451.114,
5.691650412,7.735931941,4.06,1930802.919,
5.61580954,5.0586967,3.04,1309860.059,
7.4865957,5.165867255,2.35,1110525.989,
7.292736165,7.391549202,4.26,1543357.454,
6.670701549,8.239588502,3.06,1736442.48,
6.710570614,7.05780981,5.03,1370367.788,
6.453148327,7.092517458,4.15,1614916.469,
8.048052771,4.932617458,4.46,1124463.04,
5.062524905,7.060038046,5.26,1293383.89,
5.044783195,7.371143088,6.29,1472967.814,
5.812992997,7.256684297,4.21,1009809.984,
6.303685917,5.858797056,2,1217061.254,
8.415327856,5.254872982,3.33,1637335.303,
6.030995051,8.783063591,6.1,1570904.977,
5.84448089,5.793122826,2.24,1002690.899,
6.776730281,7.633608653,6.32,1814550.901,
6.917563557,8.534244916,5.16,1677005.14,
5.306649505,5.800783312,4.13,1173201.519,
6.495543869,7.274836553,4.02,860346.4707,
4.187031549,6.039377817,3.46,631712.7238,
5.993336048,7.104042556,3.11,1330929.472,
5.814456126,7.886904601,5.02,879356.366,
4.564544215,5.776330341,3.14,635419.3652,
6.112444386,7.30628942,6.43,1085494.82,
5.551591773,6.660050611,2.38,1024601.563,
3.573485177,5.307994552,4.14,701865.773,
5.855132309,6.344379642,3.12,942663.9415,
6.706187276,7.925612282,4.41,1838092.102,
5.763953676,7.17016889,5.31,1065150.787,
6.342055418,6.645741991,2.11,849566.0855,
5.195548818,6.856949349,3.23,949892.5314,
6.401203921,7.074909961,4.03,1294967.411,
5.008816737,5.963194701,4.31,1033881.135,
6.194842465,7.486757259,4.32,1280700.403,
6.548519671,5.911061464,2.09,1388840.174,
6.889634603,8.403683121,5.02,1940225.908,
7.070930483,4.407346082,4.12,1586889.995,
5.946960518,7.868771957,3.24,962081.42,
5.854318069,7.615188105,4.09,1049798.785,
5.369129034,6.394880318,2.27,1040781.795,
6.649260982,8.512295113,3.48,1100380.261,
6.965103517,8.966905968,4.22,759044.688,
6.207662804,5.816436333,4.09,1283764.788,
6.025451861,5.552289862,2.09,1162949.679,
8.005412645,7.879408466,6.12,1420979.184,
6.129920102,7.236661163,3.29,972670.8133,
7.089195735,6.809069106,4.18,1804243.86,
5.350078826,7.400706764,6.38,836883.5653,
5.207370214,7.066208738,3.16,1294647.589,
5.474910834,6.322610857,4.05,1300479.133,
5.875820408,6.586904028,2.13,1040376.995,
6.471570205,5.862447871,2.02,1193253.801,
4.911590617,7.446546032,3.21,1618127.607,
5.011920958,6.689793899,3.4,1113856.543,
6.833278659,7.619593757,5.29,1706291.991,
5.384138327,5.122241484,3.22,658644.617,
6.68716254,7.769067707,5.02,1168993.738,
5.307330122,5.115945164,4.08,1123209.855,
4.934697172,6.499533595,2.09,915818.4531,
4.573821265,6.404665039,3.24,1134142.916,
6.4653061,8.299836441,3.16,1589765.497,
3.446131154,7.048169832,3.06,552585.3541,
6.707818266,7.476301524,6.33,1352917.177,
3.430713498,7.38367476,4.31,1043281.29,
6.25142505,8.535923451,6.21,1589431.171,
6.5040534,6.916142758,4.47,1348883.321,
6.529827858,6.049331962,4.46,1212440.29,
5.862742649,8.216263423,6.48,1580727.45,
5.836562621,6.558826706,3.2,1215288.49,
6.178851435,6.707691832,3.18,1391788.849,
5.998331335,8.103837628,6.35,1127248.61,
7.033461786,7.471432115,5.24,1234609.739,
5.078042652,4.46053037,2.01,936234.3476,
6.567440676,8.015034157,3.46,1852338.469,
6.02077932,9.024116447,4.37,2009937.703,
7.626918438,5.869941435,4.48,828127.0276,
6.425960932,8.9044547,3.41,1661119.501,
7.569247064,6.739623392,3.15,1295901.454,
5.410623946,7.53828411,6.43,989643.0314,
8.53634617,6.633944574,2,1788515.818,
7.127762529,7.791624953,5.09,1814855.155,
5.90526723,7.99832447,5.07,1170705.166,
6.194182284,8.345217342,6.41,1090788.981,
4.607793092,5.763787958,2.25,440585.0294,
7.248678348,6.439651109,4.5,1029439.234,
3.413044959,7.01533955,6.08,828120.955,
6.744319216,5.806265555,2.02,985283.8816,
5.295864201,6.143545198,4.29,879062.5907,
4.931603874,5.230451274,4.32,609402.7753,
6.826684184,8.191502632,3.26,1168859.117,
6.961354849,6.999044967,2.3,1307506.565,
7.005152218,7.445903866,6.48,1357250.571,
6.440954153,6.942446144,4.2,1181630.625,
6.365004744,6.49496655,4.11,1294615.008,
4.459532432,7.408145957,5.42,911656.1053,
6.263320554,7.576034015,3.42,1149327.656,
5.34246816,8.09367208,5.02,867714.3838,
5.865246386,6.462900465,3.29,973068.557,
5.830240195,7.930393266,5.19,1084408.44,
7.035383395,6.62923345,3.05,2275455.306,
6.131326167,6.250447684,2.5,1233205.196,
7.325975622,8.020965507,4.09,1906024.636,
6.155338177,6.520119624,3.01,1412626.519,
6.989711898,7.050241969,5.33,1208761.056,
5.491419388,6.368112908,2.38,1710924.367,
5.89150658,5.336534681,2.16,750119.7266,
6.446437668,7.845240395,6.15,1361828.848,
6.791701023,8.386485036,6.41,904785.1632,
4.386179784,7.867255587,6.33,980141.2191,
5.679880456,6.429997121,2,798254.2245,
6.71417241,6.908628309,4.05,1026505.821,
5.235165561,6.451213999,4.03,1692335.964,
5.939369689,6.111658422,2.32,1405505.244,
5.764434518,7.111451,3.35,946182.0502,
6.720502135,6.30941562,2.34,1723775.014,
5.098117276,8.646249014,6.18,1238406.19,
6.507846707,7.572747247,6.45,1317160.403,
5.446190938,7.177924111,4.42,1155752.745,
6.188441122,8.847507025,5.49,1040086.664,
4.640185031,7.385125178,6.32,1266947.264,
5.645479846,6.69976851,3.5,1422230.96,
6.358266693,8.384392015,6.15,1224778.623,
6.036130224,6.193835463,2.49,973096.3582,
4.954121475,7.533733419,3.36,512252.8035,
6.105744489,6.410508879,3.47,906419.3179,
4.857913551,7.327348647,3.32,1114667.249,
6.695838781,6.982130879,2.07,1278365.767,
6.305681929,6.751435035,4.1,1720670.877,
6.316032181,7.377008767,4.35,1534295.195,
5.799068188,7.081538688,3.12,1066040.789,
6.019474864,8.073786511,5.41,1428399.002,
3.944863742,5.513040369,2.17,855423.984,
4.833812445,5.911176411,2.2,853084.1522,
3.895831096,6.623775714,2.5,934610.3953,
6.210505624,7.938067847,3.4,1571781.593,
6.537364464,6.052518255,3.34,927163.8119,
6.53102984,6.794571859,4.49,1227568.958,
3.921476794,7.164072584,4.46,671802.0395,
6.727700448,5.783362388,3.06,1705918.18,
5.921329615,7.589187928,5.43,1198915.943,
5.922170782,7.874598833,4.29,1230097.451,
6.799144502,6.911358154,4.18,764635.9979,
6.159166008,8.669263645,6.38,1553854.434,
5.658585903,6.721713914,3.2,1451930.631,
7.109089775,6.445233612,2.29,1063491.81,
6.539850165,6.572702263,4.03,1226180.768,
7.51173035,7.083326348,3.1,1220987.002,
6.404151538,7.068895569,6.48,1480227.547,
6.709721049,5.388462785,4.48,1641873.966,
6.239460761,6.125858572,3.03,1262963.861,
4.739572776,7.022862755,5.43,1444572.971,
5.565925802,6.04574936,4.35,1358983.47,
3.613225369,6.079272302,2.07,635530.8449,
5.999791526,6.240497295,3.11,1670183.168,
5.730149637,6.845286755,2.43,841236.1676,
6.217532942,8.039114499,3.11,1581865.559,
6.926219767,7.830090671,3.02,1841495.508,
5.765137522,6.308682062,4.16,1891398.256,
